TransactionID,ProductID,ProductName,ProductCategory,SalesQuantity,SalesPrice,DiscountAmount,FinalSalePrice,TransactionDate,TimeOfDay,SalesChannel,PaymentMethod,PaymentStatus,TransactionStatus,CustomerID,CustomerAge,CustomerGender,CustomerLocation,LoyaltyProgramMember,CustomerFeedbackRating,ReturnFlag,ReturnReason,StoreLocation,Region,PromoCodeUsed,DiscountPercentage,ShippingMethod,ShippingFee,ShippingStatus,SalesTax,CrossSellProducts,UpsellProducts
TX102975,1072,Product_1072,Toys,2,423,43.72471075939816,379.27528924060186,2024-09-29,Evening,Online,Cash,Refunded,Canceled,10001,60,Other,City_1,No,4,false,Other,Store_18,West,true,13.670069356640461,Expedited,7,Delivered,37.92752892406019,Product_1087,Product_1541
TX301938,1003,Product_1003,Toys,4,237,21.945102821924,215.054897178076,2025-01-14,Morning,Mobile app,Credit card,Refunded,Returned,10328,49,Female,City_13,Yes,5,false,null,Store_5,North,true,5.442244897897774,Standard,10,Delivered,21.505489717807603,null,null
TX788487,1008,Product_1008,Electronics,9,118,18.806656373368426,99.19334362663157,2024-11-13,Evening,In-store,Credit card,Pending,Returned,10324,64,Other,City_29,No,2,false,Other,Store_2,South,false,0,Expedited,15,In-transit,9.919334362663157,Product_1003,null
TX867730,1016,Product_1016,Electronics,5,314,55.270246606036146,258.72975339396385,2024-10-24,Afternoon,Mobile app,Credit card,Pending,Completed,10408,20,Male,City_4,No,2,false,Other,Store_11,South,false,0,Standard,6,Pending,25.872975339396387,null,null
TX357920,1053,Product_1053,Toys,5,168,30.12609521268125,137.87390478731874,2024-12-23,Evening,Mobile app,Online wallet,Refunded,Completed,10090,50,Female,City_82,No,5,false,Changed mind,Store_23,North,false,0,None,0,Delivered,13.787390478731874,Product_1061,Product_1581
TX470663,1079,Product_1079,Electronics,9,414,44.71361506270067,369.2863849372993,2024-08-28,Afternoon,Online,Online wallet,Pending,Canceled,10494,33,Other,City_10,No,2,false,Changed mind,Store_2,North,false,0,None,0,In-transit,36.928638493729935,Product_1048,null
TX476635,1002,Product_1002,Toys,9,149,29.582693975732134,119.41730602426787,2024-09-30,Afternoon,Online,Cash,Paid,Returned,10243,30,Other,City_88,No,1,false,null,Store_31,East,false,0,None,0,In-transit,11.941730602426787,null,Product_1560
TX621588,1027,Product_1027,Toys,1,234,7.545408864358297,226.4545911356417,2024-10-18,Morning,Online,Online wallet,Refunded,Returned,10044,35,Male,City_50,No,3,false,Other,Store_33,East,false,0,None,0,Pending,22.645459113564172,Product_1079,null
TX576279,1020,Product_1020,Clothing,7,443,29.788646289951444,413.21135371004857,2024-12-20,Morning,Mobile app,Credit card,Refunded,Returned,10306,53,Female,City_61,No,4,false,Changed mind,Store_26,East,false,0,None,0,In-transit,41.32113537100486,Product_1032,Product_1551
TX402898,1064,Product_1064,Electronics,4,127,5.133989418571304,121.8660105814287,2024-11-16,Morning,Online,Online wallet,Refunded,Canceled,10222,63,Female,City_1,Yes,1,true,Other,Store_15,East,false,0,None,0,In-transit,12.18660105814287,null,null
TX955970,1096,Product_1096,Clothing,1,287,50.17565253797577,236.82434746202424,2024-08-18,Evening,Online,Online wallet,Paid,Canceled,10203,55,Female,City_68,Yes,5,false,Changed mind,Store_46,South,true,18.427863860177137,Expedited,13,Pending,23.682434746202425,null,Product_1587
TX841158,1084,Product_1084,Furniture,9,422,47.63151242735412,374.3684875726459,2025-01-07,Morning,Online,Credit card,Paid,Canceled,10068,31,Female,City_20,Yes,1,false,Other,Store_32,North,true,19.8624243092215,None,0,Delivered,37.43684875726459,null,Product_1502
TX163855,1063,Product_1063,Clothing,7,375,66.17151230286878,308.8284876971312,2024-10-14,Evening,Online,Credit card,Paid,Canceled,10469,31,Other,City_23,Yes,1,false,null,Store_23,North,false,0,Standard,16,In-transit,30.88284876971312,Product_1035,null
TX233245,1088,Product_1088,Clothing,4,488,95.44945962024026,392.55054037975975,2024-08-14,Evening,Mobile app,Cash,Refunded,Returned,10075,31,Male,City_25,No,2,true,Changed mind,Store_30,North,false,0,Expedited,5,Pending,39.25505403797598,Product_1084,Product_1541
TX762746,1066,Product_1066,Toys,4,151,26.01112386574966,124.98887613425035,2024-08-26,Afternoon,Online,Credit card,Paid,Completed,10332,30,Male,City_74,No,5,true,Changed mind,Store_19,West,false,0,Expedited,16,Pending,12.498887613425035,Product_1050,Product_1537
TX440767,1087,Product_1087,Clothing,7,198,0.05614029670989713,197.94385970329012,2024-08-13,Afternoon,Mobile app,Cash,Paid,Completed,10421,48,Female,City_49,Yes,2,false,Other,Store_4,North,true,18.06705515487837,Standard,14,Pending,19.794385970329014,null,Product_1529
TX965883,1017,Product_1017,Clothing,5,294,41.86622295719192,252.13377704280808,2024-11-11,Morning,In-store,Credit card,Refunded,Returned,10181,29,Male,City_34,Yes,1,false,Defective,Store_21,South,false,0,Standard,5,Pending,25.21337770428081,Product_1051,null
TX171435,1091,Product_1091,Toys,7,381,64.57386282352931,316.42613717647066,2024-10-08,Afternoon,Mobile app,Online wallet,Paid,Returned,10402,57,Other,City_16,Yes,4,true,Other,Store_16,South,false,0,None,0,Delivered,31.642613717647066,Product_1097,Product_1534
TX254135,1095,Product_1095,Electronics,3,231,5.640729049829028,225.35927095017098,2024-11-03,Evening,Mobile app,Online wallet,Refunded,Completed,10111,50,Other,City_24,No,5,true,Other,Store_7,East,false,0,None,0,Delivered,22.5359270950171,Product_1099,null
TX678453,1047,Product_1047,Electronics,6,297,49.702279222182234,247.29772077781777,2025-01-15,Evening,Online,Cash,Refunded,Canceled,10456,21,Female,City_46,Yes,5,false,Defective,Store_28,South,false,0,Expedited,11,In-transit,24.729772077781778,Product_1091,null
TX217793,1085,Product_1085,Electronics,5,245,0.391337581921395,244.6086624180786,2024-11-24,Evening,In-store,Cash,Pending,Completed,10200,47,Other,City_89,No,5,false,Other,Store_46,East,true,14.624132544483285,None,0,Delivered,24.460866241807864,null,null
TX729813,1066,Product_1066,Furniture,9,420,34.30670470260253,385.69329529739747,2024-12-27,Morning,In-store,Cash,Refunded,Completed,10266,22,Male,City_77,No,1,true,Defective,Store_34,West,false,0,Expedited,13,Delivered,38.56932952973975,Product_1093,Product_1600
TX783165,1083,Product_1083,Clothing,3,323,41.68059392254169,281.3194060774583,2024-11-27,Morning,In-store,Cash,Pending,Canceled,10139,26,Female,City_21,Yes,4,false,Changed mind,Store_21,East,false,0,Standard,11,Delivered,28.131940607745832,Product_1070,Product_1558
TX934096,1000,Product_1000,Clothing,6,184,12.242109421615481,171.75789057838452,2024-12-12,Afternoon,In-store,Cash,Pending,Canceled,10118,57,Female,City_44,No,5,false,null,Store_43,South,false,0,Standard,15,In-transit,17.175789057838454,Product_1072,Product_1570
TX734914,1085,Product_1085,Electronics,1,474,28.865220937893497,445.13477906210653,2024-09-13,Afternoon,Mobile app,Cash,Paid,Returned,10224,58,Female,City_86,No,2,true,null,Store_22,South,false,0,Standard,9,Pending,44.51347790621065,null,null
TX814643,1010,Product_1010,Electronics,2,149,18.315265971471355,130.68473402852865,2024-09-15,Evening,Online,Online wallet,Paid,Completed,10011,64,Female,City_86,No,1,true,null,Store_34,South,true,2.5554097289797406,None,0,Delivered,13.068473402852867,Product_1007,Product_1561
TX544266,1010,Product_1010,Clothing,9,139,10.46938028635418,128.53061971364582,2024-11-02,Afternoon,Mobile app,Online wallet,Pending,Completed,10239,55,Male,City_45,Yes,5,true,Other,Store_20,West,false,0,Expedited,11,In-transit,12.853061971364582,null,Product_1584
TX920392,1098,Product_1098,Toys,1,269,26.584593475787685,242.4154065242123,2024-12-12,Evening,Mobile app,Online wallet,Refunded,Canceled,10070,45,Other,City_53,Yes,2,false,Changed mind,Store_22,North,true,17.03690642778698,Expedited,17,Delivered,24.241540652421232,null,Product_1516
TX323935,1087,Product_1087,Toys,8,137,23.064229120358263,113.93577087964174,2025-01-11,Afternoon,In-store,Cash,Pending,Completed,10112,26,Male,City_36,Yes,3,false,Defective,Store_50,West,true,17.11172869195862,Expedited,16,Delivered,11.393577087964175,Product_1084,null
TX804146,1079,Product_1079,Toys,4,143,20.992569662363547,122.00743033763645,2024-10-09,Morning,In-store,Cash,Refunded,Completed,10271,62,Other,City_65,Yes,4,true,null,Store_18,East,false,0,None,0,Delivered,12.200743033763645,null,null
TX554123,1001,Product_1001,Clothing,10,128,10.85140237969738,117.14859762030262,2024-08-13,Morning,Online,Credit card,Pending,Completed,10369,19,Female,City_25,Yes,1,false,Changed mind,Store_35,South,true,15.219629086220205,Standard,11,Delivered,11.714859762030263,Product_1031,Product_1515
TX468005,1042,Product_1042,Clothing,6,471,41.32043548223369,429.6795645177663,2024-09-03,Evening,Mobile app,Cash,Pending,Returned,10259,18,Female,City_5,Yes,2,true,Changed mind,Store_42,North,false,0,Expedited,17,Pending,42.96795645177664,Product_1061,Product_1532
TX808886,1067,Product_1067,Clothing,5,495,60.392032467470976,434.607967532529,2024-11-04,Evening,Online,Online wallet,Pending,Canceled,10173,46,Female,City_93,No,1,true,Changed mind,Store_22,North,false,0,Expedited,10,In-transit,43.46079675325291,Product_1059,null
TX132510,1000,Product_1000,Electronics,5,250,32.971836231237326,217.02816376876268,2024-09-21,Morning,Mobile app,Online wallet,Paid,Completed,10317,58,Female,City_44,Yes,2,false,Defective,Store_3,North,true,3.2687646677510984,Standard,19,In-transit,21.70281637687627,Product_1089,Product_1567
TX723091,1062,Product_1062,Toys,10,375,65.39362412337526,309.6063758766247,2024-09-15,Afternoon,Online,Online wallet,Pending,Returned,10013,48,Other,City_7,No,4,false,Other,Store_25,East,false,0,Standard,9,In-transit,30.960637587662475,Product_1067,null
TX696039,1003,Product_1003,Electronics,6,248,24.560225980894593,223.4397740191054,2024-11-21,Afternoon,Online,Cash,Refunded,Completed,10188,44,Female,City_39,Yes,3,true,Changed mind,Store_20,West,false,0,Standard,11,Delivered,22.343977401910543,Product_1086,null
TX841932,1079,Product_1079,Clothing,10,495,39.04676618021598,455.95323381978403,2024-11-30,Afternoon,Online,Cash,Pending,Completed,10489,23,Male,City_5,Yes,5,true,Other,Store_21,East,false,0,None,0,Delivered,45.5953233819784,null,null
TX127840,1050,Product_1050,Furniture,4,173,29.785180145999686,143.21481985400032,2024-09-24,Afternoon,Online,Online wallet,Pending,Canceled,10089,56,Female,City_49,No,3,true,Defective,Store_23,West,false,0,None,0,Pending,14.321481985400034,null,null
TX726072,1056,Product_1056,Toys,5,130,19.99186710499352,110.00813289500648,2024-11-20,Evening,In-store,Credit card,Refunded,Canceled,10051,35,Male,City_79,No,2,false,null,Store_6,North,true,3.3617285901189886,None,0,In-transit,11.000813289500648,null,Product_1530
TX754383,1002,Product_1002,Electronics,3,412,21.254705112347175,390.74529488765285,2024-10-11,Afternoon,Online,Credit card,Paid,Canceled,10203,20,Other,City_50,Yes,1,true,Defective,Store_30,East,true,0.1175277668141006,Standard,13,Pending,39.074529488765286,null,null
TX316439,1003,Product_1003,Clothing,9,67,13.002041188250155,53.99795881174985,2024-11-01,Morning,Mobile app,Credit card,Paid,Completed,10042,62,Female,City_41,No,5,false,Defective,Store_6,North,false,0,Expedited,7,Delivered,5.399795881174985,Product_1078,Product_1589
TX386406,1061,Product_1061,Furniture,4,186,16.637115048099492,169.3628849519005,2024-12-04,Afternoon,Online,Credit card,Refunded,Canceled,10385,59,Other,City_85,Yes,5,false,null,Store_3,North,false,0,Standard,10,In-transit,16.936288495190052,Product_1052,null
TX991596,1044,Product_1044,Clothing,3,278,42.49864845533837,235.50135154466165,2024-11-19,Evening,Mobile app,Online wallet,Refunded,Canceled,10433,60,Other,City_28,Yes,4,true,null,Store_38,West,true,14.760322871104613,Expedited,6,Pending,23.550135154466165,Product_1042,Product_1514
TX524264,1012,Product_1012,Electronics,8,72,7.420984709382141,64.57901529061786,2024-08-20,Morning,Online,Online wallet,Paid,Returned,10007,27,Male,City_58,Yes,1,true,Defective,Store_40,South,true,4.777219109756534,Standard,20,Delivered,6.457901529061786,null,Product_1581
TX659137,1063,Product_1063,Toys,10,141,27.87716491401711,113.12283508598289,2024-11-02,Evening,In-store,Credit card,Refunded,Canceled,10177,44,Female,City_25,Yes,2,true,Defective,Store_28,West,false,0,Expedited,18,Pending,11.31228350859829,null,null
TX331185,1003,Product_1003,Furniture,9,482,77.73032615078895,404.269673849211,2024-10-14,Morning,In-store,Online wallet,Refunded,Returned,10178,64,Other,City_82,Yes,5,false,null,Store_25,North,false,0,None,0,Pending,40.426967384921106,null,Product_1513
TX457262,1084,Product_1084,Electronics,9,177,3.8136917310292526,173.18630826897075,2024-09-28,Afternoon,Online,Credit card,Paid,Returned,10448,60,Other,City_58,No,4,true,Defective,Store_21,West,true,3.8138488808642212,Standard,16,Pending,17.318630826897074,Product_1057,Product_1502
TX802045,1038,Product_1038,Electronics,3,316,45.484079217714694,270.5159207822853,2025-01-29,Afternoon,In-store,Online wallet,Paid,Canceled,10163,64,Female,City_40,No,5,false,Other,Store_33,East,true,9.974856326890098,Expedited,18,In-transit,27.051592078228534,null,null
TX132730,1007,Product_1007,Clothing,8,496,17.529670010072618,478.4703299899274,2024-12-01,Evening,In-store,Online wallet,Refunded,Returned,10160,29,Female,City_83,No,4,true,Other,Store_20,North,true,3.0337579245221447,None,0,In-transit,47.847032998992745,Product_1054,null
TX970136,1006,Product_1006,Toys,4,363,48.94426094486815,314.0557390551319,2025-01-09,Morning,Online,Cash,Refunded,Completed,10267,56,Other,City_69,No,4,false,Defective,Store_27,South,true,9.432901282536076,Expedited,19,Pending,31.40557390551319,Product_1013,Product_1502
TX193644,1088,Product_1088,Electronics,1,453,22.249397516938053,430.7506024830619,2025-01-28,Afternoon,In-store,Cash,Paid,Completed,10317,49,Male,City_35,Yes,5,true,null,Store_18,East,false,0,Expedited,20,Delivered,43.075060248306194,Product_1070,null
TX182190,1047,Product_1047,Toys,6,435,46.611657829262846,388.38834217073713,2024-12-28,Morning,Online,Online wallet,Pending,Completed,10318,56,Male,City_23,No,1,true,null,Store_5,West,true,16.201218307582092,Expedited,13,In-transit,38.83883421707372,null,null
TX692400,1008,Product_1008,Furniture,10,467,71.85378939021355,395.14621060978646,2025-01-08,Afternoon,In-store,Credit card,Pending,Completed,10294,41,Male,City_44,No,5,false,Changed mind,Store_7,West,false,0,Standard,5,In-transit,39.51462106097865,null,null
TX418807,1030,Product_1030,Clothing,3,171,22.205759403401157,148.79424059659885,2024-12-25,Evening,Online,Credit card,Paid,Canceled,10141,63,Female,City_25,Yes,1,true,Changed mind,Store_43,South,false,0,Expedited,6,Delivered,14.879424059659886,Product_1079,null
TX123182,1074,Product_1074,Furniture,8,493,41.55100538206235,451.4489946179377,2024-09-17,Morning,Online,Cash,Pending,Returned,10240,36,Female,City_12,No,5,true,Defective,Store_33,North,true,1.2093618706758869,None,0,In-transit,45.14489946179377,Product_1076,Product_1529
TX542593,1051,Product_1051,Electronics,4,224,3.3570253447227527,220.64297465527724,2024-10-26,Evening,In-store,Online wallet,Refunded,Completed,10379,63,Male,City_56,No,1,false,null,Store_45,South,true,4.650009614628909,Standard,12,In-transit,22.064297465527726,null,Product_1517
TX184862,1048,Product_1048,Furniture,8,239,45.98821633287876,193.01178366712125,2024-11-25,Evening,Online,Cash,Pending,Canceled,10027,63,Other,City_11,No,2,true,Other,Store_14,East,true,19.095376278441663,None,0,Delivered,19.301178366712126,null,Product_1538
TX198202,1003,Product_1003,Electronics,4,176,33.40509215177336,142.59490784822663,2024-09-22,Afternoon,Mobile app,Credit card,Refunded,Completed,10293,40,Female,City_62,No,1,false,Defective,Store_21,North,true,10.187159391162382,Expedited,15,Delivered,14.259490784822663,Product_1077,Product_1506
TX848716,1055,Product_1055,Electronics,10,492,1.7532448857875154,490.2467551142125,2024-08-27,Morning,Online,Cash,Refunded,Returned,10275,54,Female,City_78,Yes,5,true,Defective,Store_25,West,false,0,Expedited,11,Pending,49.02467551142125,null,Product_1526
TX322611,1037,Product_1037,Toys,10,322,29.81785448305166,292.18214551694837,2024-10-21,Evening,Mobile app,Credit card,Refunded,Completed,10255,65,Male,City_79,Yes,4,true,Changed mind,Store_23,North,false,0,None,0,In-transit,29.21821455169484,Product_1038,null
TX481916,1031,Product_1031,Clothing,3,70,0.9550658676908952,69.04493413230911,2025-01-14,Morning,Online,Credit card,Paid,Completed,10119,60,Male,City_19,Yes,5,false,null,Store_11,East,false,0,Expedited,15,In-transit,6.904493413230911,Product_1027,Product_1519
TX337862,1028,Product_1028,Furniture,6,138,24.21227151217194,113.78772848782806,2024-12-08,Evening,Mobile app,Credit card,Refunded,Canceled,10416,27,Other,City_1,No,1,true,Defective,Store_31,South,false,0,Standard,18,Delivered,11.378772848782807,Product_1033,Product_1529
TX514871,1041,Product_1041,Toys,9,104,14.074367171666685,89.92563282833332,2024-09-30,Evening,In-store,Online wallet,Refunded,Completed,10297,49,Male,City_67,Yes,3,false,Defective,Store_23,West,false,0,Standard,10,Delivered,8.992563282833332,Product_1082,null
TX854325,1002,Product_1002,Toys,7,271,44.5963158275179,226.4036841724821,2024-08-10,Morning,In-store,Credit card,Paid,Returned,10467,47,Female,City_59,Yes,5,false,Defective,Store_32,West,true,7.026502478669043,Expedited,13,In-transit,22.64036841724821,Product_1065,null
TX296725,1023,Product_1023,Electronics,1,484,51.902823935616254,432.09717606438375,2024-08-10,Afternoon,Online,Cash,Refunded,Canceled,10141,35,Other,City_53,Yes,2,true,null,Store_14,East,true,3.270517002881581,Standard,10,Pending,43.209717606438375,Product_1019,Product_1553
TX895895,1026,Product_1026,Electronics,9,184,9.57047101896985,174.42952898103016,2024-12-25,Evening,Mobile app,Online wallet,Pending,Completed,10362,63,Female,City_84,No,3,false,Changed mind,Store_31,North,false,0,Standard,8,In-transit,17.442952898103016,Product_1031,null
TX255763,1026,Product_1026,Clothing,6,381,43.619237788935976,337.38076221106405,2024-11-04,Morning,In-store,Online wallet,Pending,Returned,10496,64,Male,City_53,Yes,3,false,Changed mind,Store_45,East,false,0,None,0,Pending,33.738076221106404,Product_1006,Product_1518
